Fecha;Hora;Temperatura (C);Humedad (%);CO (ppm);CO2 (ppm);Latitud;Longitud;Altitud (m);Velocidad (km/h);HDOP
21/11/2025;12:03:09;35.9;57.2;0.00;709;-3.742328;-73.244944;107.4;4.83;0.79
21/11/2025;12:03:09;35.9;57.2;0.01;709;-3.742328;-73.244944;107.4;4.83;0.79
21/11/2025;12:03:09;35.9;57.2;0.02;709;-3.742328;-73.244944;107.4;4.83;0.79
21/11/2025;12:03:09;35.9;57.2;0.01;709;-3.742328;-73.244944;107.4;4.83;0.79
21/11/2025;12:03:09;35.9;57.2;0.01;709;-3.742312;-73.244962;107.4;11.50;0.79
21/11/2025;12:03:10;35.9;57.2;0.02;709;-3.742312;-73.244962;107.5;11.50;0.79
21/11/2025;12:03:10;35.9;57.2;0.01;709;-3.742312;-73.244962;107.5;11.50;0.79
21/11/2025;12:03:10;35.9;57.2;0.00;709;-3.742312;-73.244962;107.5;11.50;0.79
21/11/2025;12:03:10;35.9;57.2;0.00;709;-3.742312;-73.244962;107.5;11.50;0.79
21/11/2025;12:03:10;35.9;57.4;0.02;706;-3.742294;-73.244991;107.5;14.50;0.79
21/11/2025;12:03:10;35.9;57.4;0.03;706;-3.742294;-73.244991;107.4;14.50;0.79
21/11/2025;12:03:11;35.9;57.4;0.01;706;-3.742294;-73.244991;107.4;14.50;0.79
21/11/2025;12:03:11;35.9;57.4;0.01;706;-3.742294;-73.244991;107.4;14.50;0.79
21/11/2025;12:03:11;35.9;57.4;0.01;706;-3.742294;-73.244991;107.4;14.50;0.79
21/11/2025;12:03:11;35.9;57.4;0.02;707;-3.742276;-73.245022;107.4;14.33;0.79
21/11/2025;12:03:11;35.9;57.4;0.00;707;-3.742276;-73.245022;107.3;14.33;0.79
21/11/2025;12:03:12;35.9;57.4;0.01;707;-3.742276;-73.245022;107.3;14.33;0.79
21/11/2025;12:03:12;35.9;57.4;0.00;707;-3.742276;-73.245022;107.3;14.33;0.79
21/11/2025;12:03:12;35.9;57.4;0.00;707;-3.742276;-73.245022;107.3;14.33;0.79
21/11/2025;12:03:12;35.9;57.4;0.00;707;-3.742257;-73.245053;107.3;14.52;0.79
21/11/2025;12:03:12;35.9;57.3;0.01;707;-3.742257;-73.245053;107.6;14.52;0.76
21/11/2025;12:03:13;35.9;57.3;0.02;707;-3.742257;-73.245053;107.6;14.52;0.76
21/11/2025;12:03:13;35.9;57.3;0.02;707;-3.742257;-73.245053;107.6;14.52;0.76
21/11/2025;12:03:13;35.9;57.3;0.04;707;-3.742257;-73.245053;107.6;14.52;0.76
21/11/2025;12:03:13;35.9;57.3;0.00;705;-3.742236;-73.245085;107.6;15.43;0.76
21/11/2025;12:03:13;35.9;57.3;0.01;705;-3.742236;-73.245085;107.6;15.43;0.76
21/11/2025;12:03:14;35.9;57.3;0.00;705;-3.742236;-73.245085;107.6;15.43;0.76
21/11/2025;12:03:14;35.9;57.3;0.01;705;-3.742236;-73.245085;107.6;15.43;0.76
21/11/2025;12:03:14;35.9;57.3;0.00;705;-3.742236;-73.245085;107.6;15.43;0.76
21/11/2025;12:03:14;35.9;57.3;0.00;704;-3.742216;-73.245116;107.6;14.04;0.76
21/11/2025;12:03:14;35.9;57.3;0.00;704;-3.742216;-73.245116;107.7;14.04;0.76
21/11/2025;12:03:15;35.9;56.7;0.01;704;-3.742216;-73.245116;107.7;14.04;0.76
21/11/2025;12:03:15;35.9;56.7;0.02;704;-3.742216;-73.245116;107.7;14.04;0.76
21/11/2025;12:03:15;35.9;56.7;0.01;704;-3.742216;-73.245116;107.7;14.04;0.76
21/11/2025;12:03:15;35.9;56.7;0.00;704;-3.742195;-73.245146;107.7;15.11;0.76
21/11/2025;12:03:15;35.9;56.7;0.01;706;-3.742195;-73.245146;107.7;15.11;0.84
21/11/2025;12:03:16;35.9;56.7;0.00;706;-3.742195;-73.245146;107.7;15.11;0.84
21/11/2025;12:03:16;35.9;56.7;0.01;706;-3.742195;-73.245146;107.7;15.11;0.84
21/11/2025;12:03:16;35.9;56.7;0.00;706;-3.742195;-73.245146;107.7;15.11;0.84
21/11/2025;12:03:16;35.9;56.7;0.00;706;-3.742195;-73.245146;107.7;15.11;0.84
21/11/2025;12:03:16;35.9;56.7;0.02;706;-3.742174;-73.245176;107.8;14.26;0.81
21/11/2025;12:03:17;35.9;56.7;0.00;706;-3.742174;-73.245176;107.8;14.26;0.81
21/11/2025;12:03:17;35.9;56.6;0.00;706;-3.742174;-73.245176;107.8;14.26;0.81
21/11/2025;12:03:17;35.9;56.6;0.01;706;-3.742174;-73.245176;107.8;14.26;0.81
21/11/2025;12:03:17;35.9;56.6;0.00;706;-3.742174;-73.245176;107.8;14.26;0.81
21/11/2025;12:03:17;35.9;56.6;0.00;703;-3.742154;-73.245207;107.6;14.91;0.81
21/11/2025;12:03:18;35.9;56.6;0.01;703;-3.742154;-73.245207;107.6;14.91;0.81
21/11/2025;12:03:18;35.9;56.6;0.00;703;-3.742154;-73.245207;107.6;14.91;0.81
21/11/2025;12:03:18;35.9;56.6;0.01;703;-3.742154;-73.245207;107.6;14.91;0.81
21/11/2025;12:03:18;35.9;56.6;0.00;703;-3.742154;-73.245207;107.6;14.91;0.81
21/11/2025;12:03:18;35.9;56.6;0.01;703;-3.742130;-73.245237;107.4;15.45;0.81
21/11/2025;12:03:19;35.9;56.6;0.00;703;-3.742130;-73.245237;107.4;15.45;0.81
21/11/2025;12:03:19;35.9;56.6;0.01;703;-3.742130;-73.245237;107.4;15.45;0.81
21/11/2025;12:03:19;35.9;56.6;0.02;703;-3.742130;-73.245237;107.4;15.45;0.81
21/11/2025;12:03:19;35.9;56.6;0.00;703;-3.742130;-73.245237;107.4;15.45;0.81
21/11/2025;12:03:19;35.9;56.6;0.01;700;-3.742106;-73.245268;107.4;15.67;0.76
21/11/2025;12:03:20;35.9;56.6;0.01;700;-3.742106;-73.245268;107.4;15.67;0.76
21/11/2025;12:03:20;35.9;56.6;0.00;700;-3.742106;-73.245268;107.4;15.67;0.76
21/11/2025;12:03:20;35.9;56.6;0.01;700;-3.742106;-73.245268;107.4;15.67;0.76
21/11/2025;12:03:20;35.9;56.6;0.00;700;-3.742106;-73.245268;107.4;15.67;0.76
21/11/2025;12:03:20;35.9;56.6;0.00;697;-3.742081;-73.245307;107.4;19.43;0.76
21/11/2025;12:03:21;35.9;56.6;0.00;697;-3.742081;-73.245307;107.4;19.43;0.84
21/11/2025;12:03:21;35.9;56.6;0.05;697;-3.742081;-73.245307;107.4;19.43;0.84
21/11/2025;12:03:21;35.9;56.6;0.00;697;-3.742081;-73.245307;107.4;19.43;0.84
21/11/2025;12:03:21;35.8;56.4;0.01;697;-3.742081;-73.245307;107.4;19.43;0.84
21/11/2025;12:03:21;35.8;56.4;0.00;692;-3.742056;-73.245346;107.4;17.96;0.84
21/11/2025;12:03:22;35.8;56.4;0.00;692;-3.742056;-73.245346;107.4;17.96;0.79
21/11/2025;12:03:22;35.8;56.4;0.01;692;-3.742056;-73.245346;107.4;17.96;0.79
21/11/2025;12:03:22;35.8;56.4;0.02;692;-3.742056;-73.245346;107.4;17.96;0.79
21/11/2025;12:03:22;35.8;56.4;0.00;692;-3.742056;-73.245346;107.4;17.96;0.79
21/11/2025;12:03:22;35.8;56.4;0.00;692;-3.742031;-73.245383;107.4;17.41;0.79
21/11/2025;12:03:23;35.8;56.4;0.00;684;-3.742031;-73.245383;107.4;17.41;0.76
21/11/2025;12:03:23;35.8;56.4;0.00;684;-3.742031;-73.245383;107.4;17.41;0.76
21/11/2025;12:03:23;35.8;56.4;0.00;684;-3.742031;-73.245383;107.4;17.41;0.76
21/11/2025;12:03:23;35.8;56.4;0.01;684;-3.742031;-73.245383;107.4;17.41;0.76
21/11/2025;12:03:23;35.8;56.3;0.00;684;-3.742006;-73.245418;107.4;17.37;0.76
21/11/2025;12:03:23;35.8;56.3;0.00;683;-3.742006;-73.245418;107.4;17.37;0.76
21/11/2025;12:03:24;35.8;56.3;0.00;683;-3.742006;-73.245418;107.4;17.37;0.76
21/11/2025;12:03:24;35.8;56.3;0.00;683;-3.742006;-73.245418;107.4;17.37;0.76
21/11/2025;12:03:24;35.8;56.3;0.00;683;-3.742006;-73.245418;107.4;17.37;0.76
21/11/2025;12:03:24;35.8;56.3;0.00;683;-3.741978;-73.245454;107.4;19.08;0.76
21/11/2025;12:03:24;35.8;56.3;0.00;687;-3.741978;-73.245454;107.5;19.08;0.76
21/11/2025;12:03:25;35.8;56.3;0.00;687;-3.741978;-73.245454;107.5;19.08;0.76
21/11/2025;12:03:25;35.8;56.3;0.01;687;-3.741978;-73.245454;107.5;19.08;0.76
21/11/2025;12:03:25;35.8;56.3;0.00;687;-3.741978;-73.245454;107.5;19.08;0.76
21/11/2025;12:03:25;35.8;56.3;0.01;687;-3.741948;-73.245492;107.5;19.32;0.76
21/11/2025;12:03:25;35.8;56.5;0.00;682;-3.741948;-73.245492;107.2;19.32;0.92
21/11/2025;12:03:26;35.8;56.5;0.01;682;-3.741948;-73.245492;107.2;19.32;0.92
21/11/2025;12:03:26;35.8;56.5;0.01;682;-3.741948;-73.245492;107.2;19.32;0.92
21/11/2025;12:03:26;35.8;56.5;0.01;682;-3.741948;-73.245492;107.2;19.32;0.92
21/11/2025;12:03:26;35.8;56.5;0.01;682;-3.741919;-73.245530;107.2;19.13;0.92
21/11/2025;12:03:26;35.8;56.5;0.00;681;-3.741919;-73.245530;107.2;19.13;0.94
21/11/2025;12:03:27;35.8;56.5;0.01;681;-3.741919;-73.245530;107.2;19.13;0.94
21/11/2025;12:03:27;35.8;56.5;0.01;681;-3.741919;-73.245530;107.2;19.13;0.94
21/11/2025;12:03:27;35.8;56.5;0.01;681;-3.741919;-73.245530;107.2;19.13;0.94
21/11/2025;12:03:27;35.8;56.5;0.01;681;-3.741890;-73.245567;107.2;18.45;0.94
21/11/2025;12:03:27;35.8;56.5;0.01;684;-3.741890;-73.245567;107.2;18.45;0.92
21/11/2025;12:03:28;35.8;56.9;0.01;684;-3.741890;-73.245567;107.2;18.45;0.92
21/11/2025;12:03:28;35.8;56.9;0.00;684;-3.741890;-73.245567;107.2;18.45;0.92
21/11/2025;12:03:28;35.8;56.9;0.01;684;-3.741890;-73.245567;107.2;18.45;0.92
21/11/2025;12:03:28;35.8;56.9;0.01;684;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:28;35.8;56.9;0.00;684;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:29;35.8;56.9;0.00;682;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:29;35.8;56.9;0.01;682;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:29;35.8;56.9;0.00;682;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:29;35.8;56.9;0.01;682;-3.741861;-73.245604;107.2;18.35;0.92
21/11/2025;12:03:29;35.8;56.9;0.00;682;-3.741835;-73.245638;107.1;16.76;0.92
21/11/2025;12:03:30;35.8;56.9;0.01;683;-3.741835;-73.245638;107.1;16.76;0.92
21/11/2025;12:03:30;35.8;57.0;0.01;683;-3.741835;-73.245638;107.1;16.76;0.92
21/11/2025;12:03:30;35.8;57.0;0.01;683;-3.741835;-73.245638;107.1;16.76;0.92
21/11/2025;12:03:30;35.8;57.0;0.00;683;-3.741835;-73.245638;107.1;16.76;0.92
21/11/2025;12:03:30;35.8;57.0;0.00;683;-3.741811;-73.245670;107.0;14.89;0.92
21/11/2025;12:03:31;35.8;57.0;0.02;681;-3.741811;-73.245670;107.0;14.89;0.92
21/11/2025;12:03:31;35.8;57.0;0.00;681;-3.741811;-73.245670;107.0;14.89;0.92
21/11/2025;12:03:31;35.8;57.0;0.01;681;-3.741811;-73.245670;107.0;14.89;0.92
21/11/2025;12:03:31;35.8;57.0;0.00;681;-3.741811;-73.245670;107.0;14.89;0.92
21/11/2025;12:03:31;35.8;57.0;0.01;681;-3.741793;-73.245696;107.1;11.85;0.98
21/11/2025;12:03:32;35.8;57.0;0.01;679;-3.741793;-73.245696;107.1;11.85;0.98
21/11/2025;12:03:32;35.8;57.0;0.01;679;-3.741793;-73.245696;107.1;11.85;0.98
21/11/2025;12:03:32;35.8;56.5;0.00;679;-3.741793;-73.245696;107.1;11.85;0.98
21/11/2025;12:03:32;35.8;56.5;0.00;679;-3.741793;-73.245696;107.1;11.85;0.98
21/11/2025;12:03:32;35.8;56.5;0.01;679;-3.741785;-73.245715;106.9;6.76;0.94
21/11/2025;12:03:33;35.8;56.5;0.00;678;-3.741785;-73.245715;106.9;6.76;0.94
21/11/2025;12:03:33;35.8;56.5;0.00;678;-3.741785;-73.245715;106.9;6.76;0.94
21/11/2025;12:03:33;35.8;56.5;0.00;678;-3.741785;-73.245715;106.9;6.76;0.94
21/11/2025;12:03:33;35.8;56.5;0.01;678;-3.741785;-73.245715;106.9;6.76;0.94
21/11/2025;12:03:33;35.8;56.5;0.00;678;-3.741789;-73.245727;106.9;5.11;0.94
21/11/2025;12:03:34;35.8;56.5;0.00;679;-3.741789;-73.245727;107.6;5.11;0.92
21/11/2025;12:03:34;35.8;56.5;0.00;679;-3.741789;-73.245727;107.6;5.11;0.92
21/11/2025;12:03:34;35.8;56.5;0.00;679;-3.741789;-73.245727;107.6;5.11;0.92
21/11/2025;12:03:34;35.8;56.4;0.01;679;-3.741789;-73.245727;107.6;5.11;0.92
21/11/2025;12:03:34;35.8;56.4;0.02;679;-3.741802;-73.245731;107.6;7.11;0.92
21/11/2025;12:03:35;35.8;56.4;0.00;681;-3.741802;-73.245731;107.9;7.11;0.92
21/11/2025;12:03:35;35.8;56.4;0.00;681;-3.741802;-73.245731;107.9;7.11;0.92
21/11/2025;12:03:35;35.8;56.4;0.01;681;-3.741802;-73.245731;107.9;7.11;0.92
21/11/2025;12:03:35;35.8;56.4;0.01;681;-3.741802;-73.245731;107.9;7.11;0.92
21/11/2025;12:03:35;35.8;56.4;0.00;681;-3.741820;-73.245720;107.9;9.39;0.92
21/11/2025;12:03:36;35.8;56.4;0.00;681;-3.741820;-73.245720;108.0;9.39;0.92
21/11/2025;12:03:36;35.8;56.4;0.01;683;-3.741820;-73.245720;108.0;9.39;0.92
21/11/2025;12:03:36;35.8;56.4;0.00;683;-3.741820;-73.245720;108.0;9.39;0.92
21/11/2025;12:03:36;35.8;56.4;0.00;683;-3.741820;-73.245720;108.0;9.39;0.92
21/11/2025;12:03:36;35.8;56.3;0.01;683;-3.741837;-73.245695;108.0;13.69;0.92
21/11/2025;12:03:36;35.8;56.3;0.00;683;-3.741837;-73.245695;107.9;13.69;1.03
21/11/2025;12:03:37;35.8;56.3;0.01;679;-3.741837;-73.245695;107.9;13.69;1.03
21/11/2025;12:03:37;35.8;56.3;0.01;679;-3.741837;-73.245695;107.9;13.69;1.03
21/11/2025;12:03:37;35.8;56.3;0.00;679;-3.741837;-73.245695;107.9;13.69;1.03
21/11/2025;12:03:37;35.8;56.3;0.00;679;-3.741858;-73.245663;107.9;16.08;1.03
21/11/2025;12:03:37;35.8;56.3;0.00;679;-3.741858;-73.245663;107.8;16.08;1.03
21/11/2025;12:03:38;35.8;56.3;0.01;677;-3.741858;-73.245663;107.8;16.08;1.03
21/11/2025;12:03:38;35.8;56.3;0.00;677;-3.741858;-73.245663;107.8;16.08;1.03
21/11/2025;12:03:38;35.8;56.3;0.00;677;-3.741858;-73.245663;107.8;16.08;1.03
21/11/2025;12:03:38;35.8;56.3;0.01;677;-3.741881;-73.245628;107.8;16.76;1.03
21/11/2025;12:03:38;35.8;56.7;0.00;677;-3.741881;-73.245628;108.0;16.76;0.94
21/11/2025;12:03:39;35.8;56.7;0.00;683;-3.741881;-73.245628;108.0;16.76;0.94
21/11/2025;12:03:39;35.8;56.7;0.00;683;-3.741881;-73.245628;108.0;16.76;0.94
21/11/2025;12:03:39;35.8;56.7;0.00;683;-3.741881;-73.245628;108.0;16.76;0.94
21/11/2025;12:03:39;35.8;56.7;0.00;683;-3.741907;-73.245590;108.0;19.17;0.94
21/11/2025;12:03:39;35.8;56.7;0.00;683;-3.741907;-73.245590;107.9;19.17;1.03
21/11/2025;12:03:40;35.8;56.7;0.00;682;-3.741907;-73.245590;107.9;19.17;1.03
21/11/2025;12:03:40;35.8;56.7;0.00;682;-3.741907;-73.245590;107.9;19.17;1.03
21/11/2025;12:03:40;35.8;56.7;0.00;682;-3.741907;-73.245590;107.9;19.17;1.03
21/11/2025;12:03:40;35.8;56.7;0.00;682;-3.741935;-73.245548;107.9;20.89;1.03
21/11/2025;12:03:40;35.8;56.7;0.00;682;-3.741935;-73.245548;108.0;20.89;0.92
21/11/2025;12:03:41;35.8;56.4;0.00;681;-3.741935;-73.245548;108.0;20.89;0.92
21/11/2025;12:03:41;35.8;56.4;0.00;681;-3.741935;-73.245548;108.0;20.89;0.92
21/11/2025;12:03:41;35.8;56.4;0.00;681;-3.741935;-73.245548;108.0;20.89;0.92
21/11/2025;12:03:41;35.8;56.4;0.00;681;-3.741963;-73.245506;108.0;20.65;0.92
21/11/2025;12:03:41;35.8;56.4;0.00;681;-3.741963;-73.245506;107.9;20.65;0.92
21/11/2025;12:03:42;35.8;56.4;0.00;683;-3.741963;-73.245506;107.9;20.65;0.92
21/11/2025;12:03:42;35.8;56.4;0.00;683;-3.741963;-73.245506;107.9;20.65;0.92
21/11/2025;12:03:42;35.8;56.4;0.00;683;-3.741963;-73.245506;107.9;20.65;0.92
21/11/2025;12:03:42;35.8;56.4;0.00;683;-3.741963;-73.245506;107.9;20.65;0.92
21/11/2025;12:03:42;35.8;56.4;0.00;683;-3.741991;-73.245466;107.9;19.21;0.94
21/11/2025;12:03:43;35.8;56.4;0.00;683;-3.741991;-73.245466;107.9;19.21;0.94
21/11/2025;12:03:43;35.7;56.2;0.00;673;-3.741991;-73.245466;107.9;19.21;0.94
21/11/2025;12:03:43;35.7;56.2;0.00;673;-3.741991;-73.245466;107.9;19.21;0.94
21/11/2025;12:03:43;35.7;56.2;0.00;673;-3.741991;-73.245466;107.9;19.21;0.94
21/11/2025;12:03:43;35.7;56.2;0.00;673;-3.742017;-73.245428;107.9;17.95;0.99
21/11/2025;12:03:44;35.7;56.2;0.00;673;-3.742017;-73.245428;107.9;17.95;0.99
21/11/2025;12:03:44;35.7;56.2;0.00;668;-3.742017;-73.245428;107.9;17.95;0.99
21/11/2025;12:03:44;35.7;56.2;0.00;668;-3.742017;-73.245428;107.9;17.95;0.99
21/11/2025;12:03:44;35.7;56.2;0.00;668;-3.742017;-73.245428;107.9;17.95;0.99
21/11/2025;12:03:44;35.7;56.2;0.00;668;-3.742041;-73.245393;108.1;17.22;0.92
21/11/2025;12:03:45;35.7;56.2;0.00;668;-3.742041;-73.245393;108.1;17.22;0.92
21/11/2025;12:03:45;35.7;56.2;0.00;667;-3.742041;-73.245393;108.1;17.22;0.92
21/11/2025;12:03:45;35.7;56.0;0.00;667;-3.742041;-73.245393;108.1;17.22;0.92
21/11/2025;12:03:45;35.7;56.0;0.00;667;-3.742041;-73.245393;108.1;17.22;0.92
21/11/2025;12:03:45;35.7;56.0;0.00;667;-3.742067;-73.245357;108.4;18.65;0.76
21/11/2025;12:03:46;35.7;56.0;0.00;667;-3.742067;-73.245357;108.4;18.65;0.76
21/11/2025;12:03:46;35.7;56.0;0.00;657;-3.742067;-73.245357;108.4;18.65;0.76
21/11/2025;12:03:46;35.7;56.0;0.00;657;-3.742067;-73.245357;108.4;18.65;0.76
21/11/2025;12:03:46;35.7;56.0;0.00;657;-3.742067;-73.245357;108.4;18.65;0.76
21/11/2025;12:03:46;35.7;56.0;0.00;657;-3.742097;-73.245320;109.0;19.24;0.90
21/11/2025;12:03:47;35.7;56.0;0.00;657;-3.742097;-73.245320;109.0;19.24;0.90
21/11/2025;12:03:47;35.7;56.0;0.00;660;-3.742097;-73.245320;109.0;19.24;0.90
21/11/2025;12:03:47;35.7;56.0;0.00;660;-3.742097;-73.245320;109.0;19.24;0.90
21/11/2025;12:03:47;35.6;56.1;0.00;660;-3.742097;-73.245320;109.0;19.24;0.90
21/11/2025;12:03:47;35.6;56.1;0.00;660;-3.742122;-73.245285;109.0;17.15;0.90
21/11/2025;12:03:48;35.6;56.1;0.00;660;-3.742122;-73.245285;109.2;17.15;0.76
21/11/2025;12:03:48;35.6;56.1;0.00;664;-3.742122;-73.245285;109.2;17.15;0.76
21/11/2025;12:03:48;35.6;56.1;0.00;664;-3.742122;-73.245285;109.2;17.15;0.76
21/11/2025;12:03:48;35.6;56.1;0.00;664;-3.742122;-73.245285;109.2;17.15;0.76
21/11/2025;12:03:48;35.6;56.1;0.00;664;-3.742144;-73.245249;109.2;16.76;0.76
21/11/2025;12:03:49;35.6;56.1;0.00;664;-3.742144;-73.245249;109.3;16.76;0.76
21/11/2025;12:03:49;35.6;56.1;0.00;673;-3.742144;-73.245249;109.3;16.76;0.76
21/11/2025;12:03:49;35.6;56.1;0.00;673;-3.742144;-73.245249;109.3;16.76;0.76
21/11/2025;12:03:49;35.6;56.1;0.00;673;-3.742144;-73.245249;109.3;16.76;0.76
21/11/2025;12:03:49;35.6;56.2;0.00;673;-3.742167;-73.245215;109.3;16.58;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;673;-3.742167;-73.245215;109.2;16.58;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;673;-3.742167;-73.245215;109.2;16.58;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;681;-3.742167;-73.245215;109.2;16.58;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;681;-3.742167;-73.245215;109.2;16.58;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;681;-3.742193;-73.245184;109.2;16.48;0.76
21/11/2025;12:03:50;35.6;56.2;0.00;681;-3.742193;-73.245184;109.6;16.48;0.79
21/11/2025;12:03:51;35.6;56.2;0.00;681;-3.742193;-73.245184;109.6;16.48;0.79
21/11/2025;12:03:51;35.6;56.2;0.00;666;-3.742193;-73.245184;109.6;16.48;0.79
21/11/2025;12:03:51;35.6;56.2;0.00;666;-3.742193;-73.245184;109.6;16.48;0.79
21/11/2025;12:03:51;35.6;56.2;0.00;666;-3.742217;-73.245154;109.6;14.80;0.79
21/11/2025;12:03:51;35.6;56.4;0.00;666;-3.742217;-73.245154;110.2;14.80;0.90
21/11/2025;12:03:52;35.6;56.4;0.00;666;-3.742217;-73.245154;110.2;14.80;0.90
21/11/2025;12:03:52;35.6;56.4;0.00;665;-3.742217;-73.245154;110.2;14.80;0.90
21/11/2025;12:03:52;35.6;56.4;0.00;665;-3.742217;-73.245154;110.2;14.80;0.90
21/11/2025;12:03:52;35.6;56.4;0.00;665;-3.742239;-73.245123;110.2;15.95;0.90
21/11/2025;12:03:52;35.6;56.4;0.00;665;-3.742239;-73.245123;110.6;15.95;0.79
21/11/2025;12:03:53;35.6;56.4;0.00;665;-3.742239;-73.245123;110.6;15.95;0.79
21/11/2025;12:03:53;35.6;56.4;0.00;667;-3.742239;-73.245123;110.6;15.95;0.79
21/11/2025;12:03:53;35.6;56.4;0.00;667;-3.742239;-73.245123;110.6;15.95;0.79
21/11/2025;12:03:53;35.6;56.4;0.00;667;-3.742257;-73.245092;110.6;13.93;0.79
21/11/2025;12:03:53;35.6;56.4;0.00;667;-3.742257;-73.245092;111.1;13.93;0.76
21/11/2025;12:03:54;35.5;56.7;0.00;667;-3.742257;-73.245092;111.1;13.93;0.76
21/11/2025;12:03:54;35.5;56.7;0.00;663;-3.742257;-73.245092;111.1;13.93;0.76
21/11/2025;12:03:54;35.5;56.7;0.00;663;-3.742257;-73.245092;111.1;13.93;0.76
21/11/2025;12:03:54;35.5;56.7;0.00;663;-3.742272;-73.245069;111.1;10.43;0.76
21/11/2025;12:03:54;35.5;56.7;0.00;663;-3.742272;-73.245069;110.4;10.43;0.93
21/11/2025;12:03:55;35.5;56.7;0.00;663;-3.742272;-73.245069;110.4;10.43;0.93
21/11/2025;12:03:55;35.5;56.7;0.00;668;-3.742272;-73.245069;110.4;10.43;0.93
21/11/2025;12:03:55;35.5;56.7;0.00;668;-3.742272;-73.245069;110.4;10.43;0.93
21/11/2025;12:03:55;35.5;56.7;0.00;668;-3.742272;-73.245069;110.4;10.43;0.93
21/11/2025;12:03:55;35.5;56.7;0.00;668;-3.742282;-73.245054;110.6;6.24;0.84
21/11/2025;12:03:56;35.5;56.7;0.00;668;-3.742282;-73.245054;110.6;6.24;0.84
21/11/2025;12:03:56;35.5;56.7;0.00;668;-3.742282;-73.245054;110.6;6.24;0.84
21/11/2025;12:03:56;35.5;56.7;0.00;668;-3.742282;-73.245054;110.6;6.24;0.84
21/11/2025;12:03:56;35.5;56.7;0.00;668;-3.742282;-73.245054;110.6;6.24;0.84
21/11/2025;12:03:56;35.5;56.7;0.00;668;-3.742285;-73.245047;110.7;1.35;0.76
21/11/2025;12:03:57;35.5;56.7;0.00;668;-3.742285;-73.245047;110.7;1.35;0.76
21/11/2025;12:03:57;35.5;56.7;0.00;668;-3.742285;-73.245047;110.7;1.35;0.76
21/11/2025;12:03:57;35.5;56.7;0.00;663;-3.742285;-73.245047;110.7;1.35;0.76
21/11/2025;12:03:57;35.5;56.7;0.00;663;-3.742285;-73.245047;110.7;1.35;0.76
21/11/2025;12:03:57;35.5;56.7;0.01;663;-3.742285;-73.245048;111.0;0.43;0.93
21/11/2025;12:03:58;35.5;56.7;0.00;663;-3.742285;-73.245048;111.0;0.43;0.93
21/11/2025;12:03:58;35.5;56.7;0.00;663;-3.742285;-73.245048;111.0;0.43;0.93
21/11/2025;12:03:58;35.5;56.7;0.00;669;-3.742285;-73.245048;111.0;0.43;0.93
21/11/2025;12:03:58;35.5;56.7;0.00;669;-3.742285;-73.245048;111.0;0.43;0.93
21/11/2025;12:03:58;35.5;56.7;0.00;669;-3.742287;-73.245042;111.5;4.48;0.93
21/11/2025;12:03:59;35.5;56.7;0.01;669;-3.742287;-73.245042;111.5;4.48;0.93
21/11/2025;12:03:59;35.5;56.7;0.00;669;-3.742287;-73.245042;111.5;4.48;0.93
21/11/2025;12:03:59;35.5;56.7;0.01;666;-3.742287;-73.245042;111.5;4.48;0.93
21/11/2025;12:03:59;35.5;56.7;0.00;666;-3.742287;-73.245042;111.5;4.48;0.93
21/11/2025;12:03:59;35.5;56.7;0.00;666;-3.742298;-73.245023;111.4;11.06;1.10
21/11/2025;12:04:00;35.5;56.7;0.00;666;-3.742298;-73.245023;111.4;11.06;1.10
21/11/2025;12:04:00;35.5;56.7;0.01;666;-3.742298;-73.245023;111.4;11.06;1.10
21/11/2025;12:04:00;35.5;56.7;0.00;675;-3.742298;-73.245023;111.4;11.06;1.10
21/11/2025;12:04:00;35.5;56.5;0.00;675;-3.742298;-73.245023;111.4;11.06;1.10
21/11/2025;12:04:00;35.5;56.5;0.00;675;-3.742312;-73.244992;112.7;14.95;0.81
21/11/2025;12:04:01;35.5;56.5;0.00;675;-3.742312;-73.244992;112.7;14.95;0.81
21/11/2025;12:04:01;35.5;56.5;0.00;675;-3.742312;-73.244992;112.7;14.95;0.81
21/11/2025;12:04:01;35.5;56.5;0.01;684;-3.742312;-73.244992;112.7;14.95;0.81
21/11/2025;12:04:01;35.5;56.5;0.00;684;-3.742312;-73.244992;112.7;14.95;0.81
21/11/2025;12:04:01;35.5;56.5;0.00;684;-3.742336;-73.244960;112.7;15.96;0.81
21/11/2025;12:04:02;35.5;56.5;0.00;684;-3.742336;-73.244960;112.8;15.96;0.90
21/11/2025;12:04:02;35.5;56.5;0.00;684;-3.742336;-73.244960;112.8;15.96;0.90
21/11/2025;12:04:02;35.5;56.5;0.00;690;-3.742336;-73.244960;112.8;15.96;0.90
21/11/2025;12:04:02;35.5;56.5;0.00;690;-3.742336;-73.244960;112.8;15.96;0.90
