Fecha;Hora;Temperatura (C);Humedad (%);CO (ppm);CO2 (ppm);Latitud;Longitud;Altitud (m);Velocidad (km/h);HDOP
21/11/2025;12:11:25;35.6;63.4;0.10;469;-3.743678;-73.249849;109.0;19.17;0.76
21/11/2025;12:11:25;35.6;63.4;0.11;469;-3.743678;-73.249849;109.0;19.17;0.76
21/11/2025;12:11:25;35.6;63.4;0.11;469;-3.743678;-73.249849;109.0;19.17;0.76
21/11/2025;12:11:26;35.6;63.4;0.11;469;-3.743678;-73.249849;109.0;19.17;0.76
21/11/2025;12:11:26;35.6;63.4;0.11;469;-3.743646;-73.249889;109.1;20.39;0.68
21/11/2025;12:11:26;35.6;63.4;0.10;469;-3.743646;-73.249889;109.1;20.39;0.68
21/11/2025;12:11:26;35.6;63.4;0.10;468;-3.743646;-73.249889;109.1;20.39;0.68
21/11/2025;12:11:27;35.6;63.4;0.11;468;-3.743646;-73.249889;109.1;20.39;0.68
21/11/2025;12:11:27;35.6;63.4;0.11;468;-3.743613;-73.249931;109.1;21.28;0.68
21/11/2025;12:11:27;35.6;63.3;0.11;468;-3.743613;-73.249931;108.8;21.28;0.68
21/11/2025;12:11:27;35.6;63.3;0.10;468;-3.743613;-73.249931;108.8;21.28;0.68
21/11/2025;12:11:27;35.6;63.3;0.11;468;-3.743613;-73.249931;108.8;21.28;0.68
21/11/2025;12:11:28;35.6;63.3;0.11;468;-3.743613;-73.249931;108.8;21.28;0.68
21/11/2025;12:11:28;35.6;63.3;0.10;468;-3.743579;-73.249973;109.0;21.74;0.67
21/11/2025;12:11:28;35.6;63.3;0.10;468;-3.743579;-73.249973;109.0;21.74;0.67
21/11/2025;12:11:28;35.6;63.3;0.10;468;-3.743579;-73.249973;109.0;21.74;0.67
21/11/2025;12:11:29;35.6;63.3;0.11;468;-3.743579;-73.249973;109.0;21.74;0.67
21/11/2025;12:11:29;35.6;63.3;0.10;468;-3.743543;-73.250011;109.0;20.37;0.67
21/11/2025;12:11:29;35.6;63.1;0.10;468;-3.743543;-73.250011;108.9;20.37;0.67
21/11/2025;12:11:29;35.6;63.1;0.10;468;-3.743543;-73.250011;108.9;20.37;0.67
21/11/2025;12:11:30;35.6;63.1;0.11;468;-3.743543;-73.250011;108.9;20.37;0.67
21/11/2025;12:11:30;35.6;63.1;0.10;468;-3.743508;-73.250047;108.9;19.58;0.67
21/11/2025;12:11:30;35.6;63.1;0.11;468;-3.743508;-73.250047;108.9;19.58;0.67
21/11/2025;12:11:30;35.6;63.1;0.10;468;-3.743508;-73.250047;108.9;19.58;0.67
21/11/2025;12:11:30;35.6;63.1;0.10;468;-3.743508;-73.250047;108.9;19.58;0.67
21/11/2025;12:11:31;35.6;63.1;0.10;468;-3.743508;-73.250047;108.9;19.58;0.67
21/11/2025;12:11:31;35.6;63.1;0.10;468;-3.743478;-73.250085;108.8;19.39;0.67
21/11/2025;12:11:31;35.6;63.1;0.10;468;-3.743478;-73.250085;108.8;19.39;0.67
21/11/2025;12:11:31;35.6;63.1;0.10;468;-3.743478;-73.250085;108.8;19.39;0.67
21/11/2025;12:11:32;35.6;63.1;0.10;468;-3.743478;-73.250085;108.8;19.39;0.67
21/11/2025;12:11:32;35.6;63.1;0.11;468;-3.743444;-73.250124;108.8;20.61;0.67
21/11/2025;12:11:32;35.6;63.1;0.10;468;-3.743444;-73.250124;108.8;20.61;0.74
21/11/2025;12:11:32;35.6;63.1;0.10;468;-3.743444;-73.250124;108.8;20.61;0.74
21/11/2025;12:11:32;35.6;63.1;0.10;468;-3.743444;-73.250124;108.8;20.61;0.74
21/11/2025;12:11:33;35.6;63.1;0.11;468;-3.743444;-73.250124;108.8;20.61;0.74
21/11/2025;12:11:33;35.6;63.1;0.10;468;-3.743410;-73.250166;108.9;21.98;0.70
21/11/2025;12:11:33;35.6;63.1;0.10;468;-3.743410;-73.250166;108.9;21.98;0.70
21/11/2025;12:11:33;35.6;63.1;0.10;468;-3.743410;-73.250166;108.9;21.98;0.70
21/11/2025;12:11:34;35.6;63.1;0.10;468;-3.743410;-73.250166;108.9;21.98;0.70
21/11/2025;12:11:34;35.6;63.1;0.10;468;-3.743374;-73.250210;108.9;23.08;0.70
21/11/2025;12:11:34;35.6;63.1;0.10;468;-3.743374;-73.250210;109.0;23.08;0.67
21/11/2025;12:11:34;35.6;63.1;0.10;472;-3.743374;-73.250210;109.0;23.08;0.67
21/11/2025;12:11:35;35.6;63.1;0.10;472;-3.743374;-73.250210;109.0;23.08;0.67
21/11/2025;12:11:35;35.6;63.1;0.10;472;-3.743337;-73.250251;109.0;22.13;0.67
21/11/2025;12:11:35;35.6;63.1;0.10;472;-3.743337;-73.250251;109.0;22.13;0.67
21/11/2025;12:11:35;35.6;62.9;0.10;472;-3.743337;-73.250251;109.0;22.13;0.67
21/11/2025;12:11:35;35.6;62.9;0.10;472;-3.743337;-73.250251;109.0;22.13;0.67
21/11/2025;12:11:36;35.6;62.9;0.10;472;-3.743337;-73.250251;109.0;22.13;0.67
21/11/2025;12:11:36;35.6;62.9;0.11;472;-3.743300;-73.250290;108.9;21.00;0.67
21/11/2025;12:11:36;35.6;62.9;0.10;472;-3.743300;-73.250290;108.9;21.00;0.67
21/11/2025;12:11:36;35.6;62.9;0.10;473;-3.743300;-73.250290;108.9;21.00;0.67
21/11/2025;12:11:37;35.6;62.9;0.09;473;-3.743300;-73.250290;108.9;21.00;0.67
21/11/2025;12:11:37;35.6;62.9;0.10;473;-3.743266;-73.250328;108.9;20.50;0.67
21/11/2025;12:11:37;35.6;62.9;0.10;473;-3.743266;-73.250328;108.9;20.50;0.67
21/11/2025;12:11:37;35.5;62.7;0.10;473;-3.743266;-73.250328;108.9;20.50;0.67
21/11/2025;12:11:38;35.5;62.7;0.10;473;-3.743266;-73.250328;108.9;20.50;0.67
21/11/2025;12:11:38;35.5;62.7;0.10;473;-3.743266;-73.250328;108.9;20.50;0.67
21/11/2025;12:11:38;35.5;62.7;0.10;473;-3.743230;-73.250365;108.8;20.11;0.68
21/11/2025;12:11:38;35.5;62.7;0.10;473;-3.743230;-73.250365;108.8;20.11;0.68
21/11/2025;12:11:38;35.5;62.7;0.10;470;-3.743230;-73.250365;108.8;20.11;0.68
21/11/2025;12:11:39;35.5;62.7;0.10;470;-3.743230;-73.250365;108.8;20.11;0.68
21/11/2025;12:11:39;35.5;62.7;0.10;470;-3.743196;-73.250404;108.8;20.80;0.68
21/11/2025;12:11:39;35.5;62.7;0.10;470;-3.743196;-73.250404;109.0;20.80;0.68
21/11/2025;12:11:39;35.5;62.5;0.10;470;-3.743196;-73.250404;109.0;20.80;0.68
21/11/2025;12:11:40;35.5;62.5;0.10;470;-3.743196;-73.250404;109.0;20.80;0.68
21/11/2025;12:11:40;35.5;62.5;0.10;470;-3.743161;-73.250443;109.0;21.37;0.68
21/11/2025;12:11:40;35.5;62.5;0.10;470;-3.743161;-73.250443;108.9;21.37;0.68
21/11/2025;12:11:40;35.5;62.5;0.10;470;-3.743161;-73.250443;108.9;21.37;0.68
21/11/2025;12:11:40;35.5;62.5;0.10;469;-3.743161;-73.250443;108.9;21.37;0.68
21/11/2025;12:11:41;35.5;62.5;0.10;469;-3.743161;-73.250443;108.9;21.37;0.68
21/11/2025;12:11:41;35.5;62.5;0.10;469;-3.743124;-73.250486;109.1;23.08;0.68
21/11/2025;12:11:41;35.5;62.5;0.09;469;-3.743124;-73.250486;109.1;23.08;0.68
21/11/2025;12:11:41;35.4;62.5;0.10;469;-3.743124;-73.250486;109.1;23.08;0.68
21/11/2025;12:11:42;35.4;62.5;0.10;469;-3.743124;-73.250486;109.1;23.08;0.68
21/11/2025;12:11:42;35.4;62.5;0.09;469;-3.743085;-73.250530;109.1;23.58;0.68
21/11/2025;12:11:42;35.4;62.5;0.10;469;-3.743085;-73.250530;109.3;23.58;0.68
21/11/2025;12:11:42;35.4;62.5;0.10;469;-3.743085;-73.250530;109.3;23.58;0.68
21/11/2025;12:11:43;35.4;62.5;0.10;466;-3.743085;-73.250530;109.3;23.58;0.68
21/11/2025;12:11:43;35.4;62.5;0.10;466;-3.743085;-73.250530;109.3;23.58;0.68
21/11/2025;12:11:43;35.4;62.5;0.10;466;-3.743048;-73.250574;109.2;23.28;0.67
21/11/2025;12:11:43;35.4;62.5;0.09;466;-3.743048;-73.250574;109.2;23.28;0.67
21/11/2025;12:11:43;35.5;62.6;0.10;466;-3.743048;-73.250574;109.2;23.28;0.67
21/11/2025;12:11:44;35.5;62.6;0.09;466;-3.743048;-73.250574;109.2;23.28;0.67
21/11/2025;12:11:44;35.5;62.6;0.09;466;-3.743013;-73.250619;109.2;22.67;0.67
21/11/2025;12:11:44;35.5;62.6;0.10;466;-3.743013;-73.250619;109.4;22.67;0.69
21/11/2025;12:11:44;35.5;62.6;0.10;466;-3.743013;-73.250619;109.4;22.67;0.69
21/11/2025;12:11:45;35.5;62.6;0.10;464;-3.743013;-73.250619;109.4;22.67;0.69
21/11/2025;12:11:45;35.5;62.6;0.10;464;-3.742977;-73.250661;109.4;21.54;0.69
21/11/2025;12:11:45;35.5;62.6;0.10;464;-3.742977;-73.250661;109.2;21.54;0.68
21/11/2025;12:11:45;35.5;62.6;0.10;464;-3.742977;-73.250661;109.2;21.54;0.68
21/11/2025;12:11:45;35.4;62.5;0.10;464;-3.742977;-73.250661;109.2;21.54;0.68
21/11/2025;12:11:46;35.4;62.5;0.09;464;-3.742977;-73.250661;109.2;21.54;0.68
21/11/2025;12:11:46;35.4;62.5;0.10;464;-3.742944;-73.250701;109.2;20.61;0.65
21/11/2025;12:11:46;35.4;62.5;0.10;464;-3.742944;-73.250701;109.2;20.61;0.65
21/11/2025;12:11:46;35.4;62.5;0.10;460;-3.742944;-73.250701;109.2;20.61;0.65
21/11/2025;12:11:47;35.4;62.5;0.09;460;-3.742944;-73.250701;109.2;20.61;0.65
21/11/2025;12:11:47;35.4;62.5;0.10;460;-3.742912;-73.250734;109.2;17.85;0.65
21/11/2025;12:11:47;35.4;62.5;0.09;460;-3.742912;-73.250734;109.1;17.85;0.65
21/11/2025;12:11:47;35.4;62.5;0.10;460;-3.742912;-73.250734;109.1;17.85;0.65
21/11/2025;12:11:48;35.3;62.2;0.10;460;-3.742912;-73.250734;109.1;17.85;0.65
21/11/2025;12:11:48;35.3;62.2;0.10;460;-3.742912;-73.250734;109.1;17.85;0.65
21/11/2025;12:11:48;35.3;62.2;0.10;460;-3.742881;-73.250761;108.7;15.96;0.67
21/11/2025;12:11:48;35.3;62.2;0.09;460;-3.742881;-73.250761;108.7;15.96;0.67
21/11/2025;12:11:48;35.3;62.2;0.10;458;-3.742881;-73.250761;108.7;15.96;0.67
21/11/2025;12:11:49;35.3;62.2;0.10;458;-3.742881;-73.250761;108.7;15.96;0.67
21/11/2025;12:11:49;35.3;62.2;0.09;458;-3.742852;-73.250787;109.2;14.87;0.66
21/11/2025;12:11:49;35.3;62.2;0.10;458;-3.742852;-73.250787;109.2;14.87;0.66
21/11/2025;12:11:49;35.3;62.2;0.10;458;-3.742852;-73.250787;109.2;14.87;0.66
21/11/2025;12:11:50;35.3;62.3;0.10;458;-3.742852;-73.250787;109.2;14.87;0.66
21/11/2025;12:11:50;35.3;62.3;0.10;458;-3.742819;-73.250804;109.2;14.50;0.66
21/11/2025;12:11:50;35.3;62.3;0.09;458;-3.742819;-73.250804;109.3;14.50;0.73
21/11/2025;12:11:50;35.3;62.3;0.09;458;-3.742819;-73.250804;109.3;14.50;0.73
21/11/2025;12:11:50;35.3;62.3;0.10;458;-3.742819;-73.250804;109.3;14.50;0.73
21/11/2025;12:11:51;35.3;62.3;0.09;458;-3.742819;-73.250804;109.3;14.50;0.73
21/11/2025;12:11:51;35.3;62.3;0.10;458;-3.742785;-73.250808;109.3;13.43;0.64
21/11/2025;12:11:51;35.3;62.3;0.10;458;-3.742785;-73.250808;109.3;13.43;0.64
21/11/2025;12:11:51;35.3;62.3;0.10;458;-3.742785;-73.250808;109.3;13.43;0.64
21/11/2025;12:11:52;35.3;62.5;0.10;458;-3.742785;-73.250808;109.3;13.43;0.64
21/11/2025;12:11:52;35.3;62.5;0.10;458;-3.742749;-73.250797;109.3;15.48;0.64
21/11/2025;12:11:52;35.3;62.5;0.10;458;-3.742749;-73.250797;109.5;15.48;0.63
21/11/2025;12:11:52;35.3;62.5;0.10;458;-3.742749;-73.250797;109.5;15.48;0.63
21/11/2025;12:11:53;35.3;62.5;0.09;457;-3.742749;-73.250797;109.5;15.48;0.63
21/11/2025;12:11:53;35.3;62.5;0.10;457;-3.742749;-73.250797;109.5;15.48;0.63
21/11/2025;12:11:53;35.3;62.5;0.10;457;-3.742713;-73.250770;109.2;17.74;0.63
21/11/2025;12:11:53;35.3;62.5;0.10;457;-3.742713;-73.250770;109.2;17.74;0.63
21/11/2025;12:11:53;35.3;62.5;0.10;457;-3.742713;-73.250770;109.2;17.74;0.63
21/11/2025;12:11:54;35.3;62.4;0.10;457;-3.742713;-73.250770;109.2;17.74;0.63
21/11/2025;12:11:54;35.3;62.4;0.11;457;-3.742678;-73.250736;108.9;19.52;0.63
21/11/2025;12:11:54;35.3;62.4;0.10;457;-3.742678;-73.250736;108.9;19.52;0.63
21/11/2025;12:11:54;35.3;62.4;0.10;457;-3.742678;-73.250736;108.9;19.52;0.63
21/11/2025;12:11:55;35.3;62.4;0.10;457;-3.742678;-73.250736;108.9;19.52;0.63
21/11/2025;12:11:55;35.3;62.4;0.10;457;-3.742640;-73.250698;108.9;21.34;0.63
21/11/2025;12:11:55;35.3;62.4;0.10;457;-3.742640;-73.250698;108.6;21.34;0.63
21/11/2025;12:11:55;35.3;62.4;0.10;457;-3.742640;-73.250698;108.6;21.34;0.63
21/11/2025;12:11:55;35.3;62.4;0.10;457;-3.742640;-73.250698;108.6;21.34;0.63
21/11/2025;12:11:56;35.3;62.4;0.10;457;-3.742640;-73.250698;108.6;21.34;0.63
21/11/2025;12:11:56;35.3;62.4;0.10;457;-3.742598;-73.250660;108.5;22.41;0.63
21/11/2025;12:11:56;35.3;62.4;0.11;457;-3.742598;-73.250660;108.5;22.41;0.63
21/11/2025;12:11:56;35.3;62.4;0.10;457;-3.742598;-73.250660;108.5;22.41;0.63
21/11/2025;12:11:57;35.3;62.4;0.10;456;-3.742598;-73.250660;108.5;22.41;0.63
21/11/2025;12:11:57;35.3;62.4;0.10;456;-3.742555;-73.250619;108.5;23.26;0.63
21/11/2025;12:11:57;35.3;62.4;0.11;456;-3.742555;-73.250619;108.1;23.26;0.63
21/11/2025;12:11:57;35.3;62.4;0.11;456;-3.742555;-73.250619;108.1;23.26;0.63
21/11/2025;12:11:58;35.3;62.4;0.11;456;-3.742555;-73.250619;108.1;23.26;0.63
21/11/2025;12:11:58;35.2;62.6;0.11;456;-3.742510;-73.250580;108.1;23.32;0.63
21/11/2025;12:11:58;35.2;62.6;0.11;456;-3.742510;-73.250580;107.9;23.32;0.63
21/11/2025;12:11:58;35.2;62.6;0.11;456;-3.742510;-73.250580;107.9;23.32;0.63
21/11/2025;12:11:58;35.2;62.6;0.11;459;-3.742510;-73.250580;107.9;23.32;0.63
21/11/2025;12:11:59;35.2;62.6;0.10;459;-3.742510;-73.250580;107.9;23.32;0.63
21/11/2025;12:11:59;35.2;62.6;0.11;459;-3.742463;-73.250542;107.8;23.34;0.63
21/11/2025;12:11:59;35.2;62.6;0.10;459;-3.742463;-73.250542;107.8;23.34;0.63
21/11/2025;12:11:59;35.2;62.6;0.11;459;-3.742463;-73.250542;107.8;23.34;0.63
21/11/2025;12:12:00;35.2;62.6;0.11;459;-3.742463;-73.250542;107.8;23.34;0.63
21/11/2025;12:12:00;35.2;62.7;0.11;459;-3.742417;-73.250503;107.8;24.09;0.63
21/11/2025;12:12:00;35.2;62.7;0.11;459;-3.742417;-73.250503;107.5;24.09;0.63
21/11/2025;12:12:00;35.2;62.7;0.11;459;-3.742417;-73.250503;107.5;24.09;0.63
21/11/2025;12:12:01;35.2;62.7;0.11;456;-3.742417;-73.250503;107.5;24.09;0.63
21/11/2025;12:12:01;35.2;62.7;0.11;456;-3.742417;-73.250503;107.5;24.09;0.63
21/11/2025;12:12:01;35.2;62.7;0.10;456;-3.742372;-73.250466;107.7;22.80;0.66
21/11/2025;12:12:01;35.2;62.7;0.11;456;-3.742372;-73.250466;107.7;22.80;0.66
21/11/2025;12:12:01;35.2;62.7;0.12;456;-3.742372;-73.250466;107.7;22.80;0.66
21/11/2025;12:12:02;35.2;62.7;0.11;456;-3.742372;-73.250466;107.7;22.80;0.66
21/11/2025;12:12:02;35.2;62.9;0.11;456;-3.742331;-73.250426;107.7;22.61;0.66
21/11/2025;12:12:02;35.2;62.9;0.11;456;-3.742331;-73.250426;107.7;22.61;0.66
21/11/2025;12:12:02;35.2;62.9;0.12;456;-3.742331;-73.250426;107.7;22.61;0.66
21/11/2025;12:12:03;35.2;62.9;0.12;457;-3.742331;-73.250426;107.7;22.61;0.66
21/11/2025;12:12:03;35.2;62.9;0.11;457;-3.742297;-73.250391;107.7;17.89;0.66
21/11/2025;12:12:03;35.2;62.9;0.11;457;-3.742297;-73.250391;107.7;17.89;0.66
21/11/2025;12:12:03;35.2;62.9;0.12;457;-3.742297;-73.250391;107.7;17.89;0.66
21/11/2025;12:12:03;35.2;62.9;0.11;457;-3.742297;-73.250391;107.7;17.89;0.66
21/11/2025;12:12:04;35.2;62.9;0.11;457;-3.742297;-73.250391;107.7;17.89;0.66
21/11/2025;12:12:04;35.2;63.0;0.12;457;-3.742266;-73.250360;107.8;16.82;0.66
21/11/2025;12:12:04;35.2;63.0;0.11;457;-3.742266;-73.250360;107.8;16.82;0.66
21/11/2025;12:12:04;35.2;63.0;0.11;457;-3.742266;-73.250360;107.8;16.82;0.66
21/11/2025;12:12:05;35.2;63.0;0.11;456;-3.742266;-73.250360;107.8;16.82;0.66
21/11/2025;12:12:05;35.2;63.0;0.11;456;-3.742240;-73.250333;107.8;13.58;0.66
21/11/2025;12:12:05;35.2;63.0;0.11;456;-3.742240;-73.250333;107.5;13.58;0.66
21/11/2025;12:12:05;35.2;63.0;0.11;456;-3.742240;-73.250333;107.5;13.58;0.66
21/11/2025;12:12:06;35.2;63.0;0.11;456;-3.742240;-73.250333;107.5;13.58;0.66
21/11/2025;12:12:06;35.2;63.0;0.11;456;-3.742240;-73.250333;107.5;13.58;0.66
21/11/2025;12:12:06;35.2;63.1;0.11;456;-3.742221;-73.250313;107.1;9.52;0.66
21/11/2025;12:12:06;35.2;63.1;0.11;456;-3.742221;-73.250313;107.1;9.52;0.66
21/11/2025;12:12:06;35.2;63.1;0.11;456;-3.742221;-73.250313;107.1;9.52;0.66
21/11/2025;12:12:07;35.2;63.1;0.11;456;-3.742221;-73.250313;107.1;9.52;0.66
21/11/2025;12:12:07;35.2;63.1;0.11;456;-3.742208;-73.250300;106.7;5.67;0.72
21/11/2025;12:12:07;35.2;63.1;0.10;456;-3.742208;-73.250300;106.7;5.67;0.72
21/11/2025;12:12:07;35.2;63.1;0.12;456;-3.742208;-73.250300;106.7;5.67;0.72
21/11/2025;12:12:08;35.2;63.1;0.11;456;-3.742208;-73.250300;106.7;5.67;0.72
21/11/2025;12:12:08;35.2;63.1;0.11;456;-3.742200;-73.250295;106.7;1.70;0.72
21/11/2025;12:12:08;35.1;63.2;0.11;456;-3.742200;-73.250295;106.7;1.70;0.66
21/11/2025;12:12:08;35.1;63.2;0.11;456;-3.742200;-73.250295;106.7;1.70;0.66
21/11/2025;12:12:08;35.1;63.2;0.11;456;-3.742200;-73.250295;106.7;1.70;0.66
21/11/2025;12:12:09;35.1;63.2;0.11;456;-3.742200;-73.250295;106.7;1.70;0.66
21/11/2025;12:12:09;35.1;63.2;0.11;456;-3.742197;-73.250294;106.5;0.56;0.66
21/11/2025;12:12:09;35.1;63.2;0.11;456;-3.742197;-73.250294;106.5;0.56;0.66
21/11/2025;12:12:09;35.1;63.2;0.11;456;-3.742197;-73.250294;106.5;0.56;0.66
21/11/2025;12:12:10;35.1;63.2;0.11;456;-3.742197;-73.250294;106.5;0.56;0.66
21/11/2025;12:12:10;35.1;63.2;0.11;456;-3.742195;-73.250294;106.5;0.06;0.66
21/11/2025;12:12:10;35.2;63.7;0.12;456;-3.742195;-73.250294;106.4;0.06;0.66
21/11/2025;12:12:10;35.2;63.7;0.12;456;-3.742195;-73.250294;106.4;0.06;0.66
21/11/2025;12:12:11;35.2;63.7;0.12;457;-3.742195;-73.250294;106.4;0.06;0.66
21/11/2025;12:12:11;35.2;63.7;0.11;457;-3.742194;-73.250294;106.4;0.04;0.66
21/11/2025;12:12:11;35.2;63.7;0.12;457;-3.742194;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:11;35.2;63.7;0.11;457;-3.742194;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:11;35.2;63.7;0.11;457;-3.742194;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:12;35.2;63.7;0.12;457;-3.742194;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:12;35.2;63.7;0.12;457;-3.742194;-73.250295;106.3;0.15;0.63
21/11/2025;12:12:12;35.1;63.7;0.12;457;-3.742194;-73.250295;106.3;0.15;0.63
21/11/2025;12:12:12;35.1;63.7;0.11;457;-3.742194;-73.250295;106.3;0.15;0.63
21/11/2025;12:12:13;35.1;63.7;0.11;457;-3.742194;-73.250295;106.3;0.15;0.63
21/11/2025;12:12:13;35.1;63.7;0.12;457;-3.742193;-73.250294;106.3;0.04;0.63
21/11/2025;12:12:13;35.1;63.7;0.11;457;-3.742193;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:13;35.1;63.7;0.12;457;-3.742193;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:13;35.1;63.7;0.11;457;-3.742193;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:14;35.1;63.7;0.11;457;-3.742193;-73.250294;106.2;0.04;0.63
21/11/2025;12:12:14;35.1;63.7;0.11;457;-3.742193;-73.250294;106.1;0.02;0.63
21/11/2025;12:12:14;35.2;63.7;0.11;457;-3.742193;-73.250294;106.1;0.02;0.63
21/11/2025;12:12:14;35.2;63.7;0.12;457;-3.742193;-73.250294;106.1;0.02;0.63
21/11/2025;12:12:15;35.2;63.7;0.12;458;-3.742193;-73.250294;106.1;0.02;0.63
21/11/2025;12:12:15;35.2;63.7;0.11;458;-3.742192;-73.250293;106.1;0.17;0.63
21/11/2025;12:12:15;35.2;63.7;0.12;458;-3.742192;-73.250293;105.9;0.17;0.63
21/11/2025;12:12:15;35.2;63.7;0.11;458;-3.742192;-73.250293;105.9;0.17;0.63
21/11/2025;12:12:16;35.2;63.7;0.12;458;-3.742192;-73.250293;105.9;0.17;0.63
21/11/2025;12:12:16;35.2;63.7;0.11;458;-3.742192;-73.250293;105.9;0.09;0.63
21/11/2025;12:12:16;35.2;63.7;0.12;458;-3.742192;-73.250293;105.9;0.09;0.68
21/11/2025;12:12:16;35.1;63.5;0.12;458;-3.742192;-73.250293;105.9;0.09;0.68
21/11/2025;12:12:16;35.1;63.5;0.12;458;-3.742192;-73.250293;105.9;0.09;0.68
21/11/2025;12:12:17;35.1;63.5;0.11;458;-3.742192;-73.250293;105.9;0.09;0.68
21/11/2025;12:12:17;35.1;63.5;0.11;458;-3.742189;-73.250290;105.9;2.30;0.66
21/11/2025;12:12:17;35.1;63.5;0.12;458;-3.742189;-73.250290;105.9;2.30;0.66
21/11/2025;12:12:17;35.1;63.5;0.11;458;-3.742189;-73.250290;105.9;2.30;0.66
21/11/2025;12:12:18;35.1;63.5;0.11;458;-3.742189;-73.250290;105.9;2.30;0.66
21/11/2025;12:12:18;35.1;63.5;0.11;458;-3.742183;-73.250286;105.9;2.91;0.66
21/11/2025;12:12:18;35.1;63.5;0.12;458;-3.742183;-73.250286;105.9;2.91;0.68
21/11/2025;12:12:18;35.2;63.3;0.11;458;-3.742183;-73.250286;105.9;2.91;0.68
21/11/2025;12:12:19;35.2;63.3;0.11;458;-3.742183;-73.250286;105.9;2.91;0.68
21/11/2025;12:12:19;35.2;63.3;0.11;460;-3.742183;-73.250286;105.9;2.91;0.68
21/11/2025;12:12:19;35.2;63.3;0.11;460;-3.742171;-73.250277;106.2;6.78;0.63
21/11/2025;12:12:19;35.2;63.3;0.11;460;-3.742171;-73.250277;106.2;6.78;0.63
21/11/2025;12:12:19;35.2;63.3;0.12;460;-3.742171;-73.250277;106.2;6.78;0.63
21/11/2025;12:12:20;35.2;63.3;0.12;460;-3.742171;-73.250277;106.2;6.78;0.63
21/11/2025;12:12:20;35.2;63.3;0.11;460;-3.742154;-73.250259;105.9;10.87;0.66
21/11/2025;12:12:20;35.2;63.3;0.11;460;-3.742154;-73.250259;105.9;10.87;0.66
21/11/2025;12:12:20;35.2;63.5;0.11;460;-3.742154;-73.250259;105.9;10.87;0.66
21/11/2025;12:12:21;35.2;63.5;0.11;461;-3.742154;-73.250259;105.9;10.87;0.66
21/11/2025;12:12:21;35.2;63.5;0.11;461;-3.742132;-73.250235;105.9;13.02;0.66
21/11/2025;12:12:21;35.2;63.5;0.11;461;-3.742132;-73.250235;105.9;13.02;0.63
21/11/2025;12:12:21;35.2;63.5;0.11;461;-3.742132;-73.250235;105.9;13.02;0.63
21/11/2025;12:12:21;35.2;63.5;0.11;461;-3.742132;-73.250235;105.9;13.02;0.63
21/11/2025;12:12:22;35.2;63.5;0.11;461;-3.742132;-73.250235;105.9;13.02;0.63
21/11/2025;12:12:22;35.2;63.5;0.11;461;-3.742106;-73.250210;105.8;14.65;0.63
21/11/2025;12:12:22;35.2;63.5;0.11;461;-3.742106;-73.250210;105.8;14.65;0.63
21/11/2025;12:12:22;35.2;63.2;0.11;461;-3.742106;-73.250210;105.8;14.65;0.63
21/11/2025;12:12:23;35.2;63.2;0.11;458;-3.742106;-73.250210;105.8;14.65;0.63
21/11/2025;12:12:23;35.2;63.2;0.11;458;-3.742077;-73.250180;105.8;16.52;0.63
21/11/2025;12:12:23;35.2;63.2;0.11;458;-3.742077;-73.250180;105.7;16.52;0.66
21/11/2025;12:12:23;35.2;63.2;0.11;458;-3.742077;-73.250180;105.7;16.52;0.66
21/11/2025;12:12:24;35.2;63.2;0.11;458;-3.742077;-73.250180;105.7;16.52;0.66
21/11/2025;12:12:24;35.2;63.2;0.11;458;-3.742046;-73.250149;105.7;17.87;0.66
21/11/2025;12:12:24;35.2;63.2;0.11;458;-3.742046;-73.250149;105.7;17.87;0.63
21/11/2025;12:12:24;35.2;63.2;0.11;458;-3.742046;-73.250149;105.7;17.87;0.63
21/11/2025;12:12:24;35.2;63.2;0.11;458;-3.742046;-73.250149;105.7;17.87;0.63
21/11/2025;12:12:25;35.2;63.2;0.10;461;-3.742046;-73.250149;105.7;17.87;0.63
21/11/2025;12:12:25;35.2;63.2;0.11;461;-3.742014;-73.250116;105.4;18.43;0.63
21/11/2025;12:12:25;35.2;63.2;0.11;461;-3.742014;-73.250116;105.4;18.43;0.63
21/11/2025;12:12:25;35.2;63.2;0.11;461;-3.742014;-73.250116;105.4;18.43;0.63
21/11/2025;12:12:26;35.2;63.2;0.11;461;-3.742014;-73.250116;105.4;18.43;0.63
21/11/2025;12:12:26;35.2;63.2;0.11;461;-3.741979;-73.250077;105.4;21.50;0.63
21/11/2025;12:12:26;35.2;63.2;0.12;461;-3.741979;-73.250077;105.2;21.50;0.65
21/11/2025;12:12:26;35.2;63.2;0.11;461;-3.741979;-73.250077;105.2;21.50;0.65
21/11/2025;12:12:26;35.2;63.2;0.11;461;-3.741979;-73.250077;105.2;21.50;0.65
21/11/2025;12:12:27;35.2;63.2;0.11;462;-3.741979;-73.250077;105.2;21.50;0.65
21/11/2025;12:12:27;35.2;63.2;0.11;462;-3.741942;-73.250039;105.0;21.17;0.63
